timestamp,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,RO,SE,SI,SK,EU27_total_load_MW
2019-01-01 00:00:00,5852.0,8542.0,4133.0,431.0,5677.73,41562.0,3186.04,825.5,22699.0,10152.0,60301.0,5225.19,1732.0,3986.0,2980.0,22850.0,1120.75,438.0,648.0,11194.0,14466.59,4796.9,5856.0,14375.0,1053.2,2744.0,256826.90000000002
2019-01-01 01:00:00,5619.0,8077.0,3991.0,393.0,5622.2,40100.0,3070.07,788.9,21336.0,9920.0,58540.0,4986.27,1623.0,3733.0,2823.0,21600.0,1076.68,391.0,624.0,10933.0,13773.58,4649.6,5675.0,14153.0,1011.07,2679.0,247188.37000000002
2019-01-01 02:00:00,5324.0,7823.0,3894.0,372.0,5474.74,38883.0,2966.19,769.0,20184.0,9844.8,55144.0,4758.82,1534.0,3554.0,2595.0,20255.0,1057.13,391.0,612.0,10667.0,13406.2,4394.4,5570.0,13896.0,963.31,2608.0,236940.59
2019-01-01 03:00:00,5273.0,7636.0,3841.0,364.0,5432.51,38806.0,2933.48,762.9,19430.0,9912.7,52978.0,4580.34,1488.0,3499.0,2456.0,19459.0,1058.49,385.0,614.0,10413.0,13216.3,4176.6,5524.0,13955.0,937.86,2602.0,231734.18
2019-01-01 04:00:00,5439.0,7617.0,3820.0,356.0,5446.35,38593.0,2940.64,765.8,19161.0,10027.0,52584.0,4605.0,1496.0,3518.0,2376.0,19503.0,1092.09,392.0,618.0,10441.0,13126.4,4017.0,5508.0,14166.0,961.02,2594.0,231163.3
2019-01-01 05:00:00,5517.0,7716.0,3878.0,357.0,5413.39,38140.0,3035.76,780.8,19342.0,9966.7,52881.0,4745.84,1534.0,3600.0,2334.0,20380.0,1112.95,410.0,638.0,10670.0,13215.61,3943.4,5496.0,14352.0,1006.75,2663.0,233129.19999999998
2019-01-01 06:00:00,5948.0,7711.0,4079.0,380.0,5450.17,38742.0,3100.51,799.3,19794.0,10104.0,53173.0,4967.07,1528.0,3643.0,2376.0,20833.0,1122.75,367.0,652.0,10899.0,13087.74,3922.6,5500.0,14807.0,1051.45,2658.0,236695.59000000003
2019-01-01 07:00:00,6204.0,7723.0,4331.0,420.0,5449.62,39256.0,3208.1,798.8,19726.0,10084.0,52929.0,5551.28,1629.0,3745.0,2440.0,21199.0,1136.61,349.0,655.0,11161.0,12992.96,3829.7,5593.0,15064.0,1088.8,2718.0,239281.87
2019-01-01 08:00:00,6544.0,7820.0,4489.0,462.0,5891.23,42018.0,3337.19,830.8,20386.0,10230.0,53830.0,6250.66,1783.0,3882.0,2467.0,22341.0,1222.77,380.0,697.0,11463.0,13425.55,3785.5,5657.0,15492.0,1130.78,2892.0,248707.48
2019-01-01 09:00:00,6884.0,8196.0,4543.0,498.0,6291.89,44533.0,3530.81,864.7,22053.0,10407.0,55677.0,6801.55,1891.0,4028.0,2574.0,23695.0,1290.17,386.0,733.0,11837.0,14082.94,4104.0,5726.0,15810.0,1132.84,2953.0,260522.9
2019-01-01 10:00:00,7064.0,8631.0,4489.0,497.0,6502.42,47489.0,3679.1,876.6,23308.0,10533.0,57722.0,6890.29,1953.0,4195.0,2830.0,24547.0,1324.24,382.0,755.0,12258.0,14688.34,4490.9,5764.0,16045.0,1143.0,3071.0,271127.89
2019-01-01 11:00:00,7062.0,8740.0,4398.0,487.0,6662.42,49261.0,3746.84,881.9,23858.0,10568.0,60387.0,6574.84,1920.0,4329.0,3093.0,25172.0,1335.83,396.0,753.0,12493.0,15234.81,4845.6,5744.0,16254.0,1140.52,3066.0,278403.76
2019-01-01 12:00:00,7041.0,8954.0,4319.0,466.0,6727.27,48832.0,3761.13,894.3,24340.0,10547.0,60029.0,5894.49,1827.0,4331.0,3312.0,23970.0,1333.46,400.0,755.0,12610.0,15708.93,5011.7,5729.0,16321.0,1119.23,3070.0,277303.51
2019-01-01 13:00:00,6938.0,8786.0,4376.0,465.0,6721.9,48595.0,3800.54,901.1,24244.0,10838.0,57977.0,5880.39,1763.0,4366.0,3426.0,23088.0,1335.3,452.0,770.0,12587.0,15801.49,4752.2,5812.0,16874.0,1121.95,3073.0,274744.87
2019-01-01 14:00:00,6976.0,8703.0,4607.0,477.0,6848.63,48826.0,3760.58,971.7,23007.0,11189.0,56719.0,5932.7,1753.0,4415.0,3377.0,23557.0,1402.53,454.0,834.0,12709.0,15845.06,4508.9,6047.0,17436.0,1151.33,3044.0,274551.43
2019-01-01 15:00:00,7257.0,8585.0,5068.0,544.0,6964.43,50626.0,4202.2,981.9,22505.0,11263.0,56642.0,5995.0,1902.0,4691.0,3351.0,24975.0,1458.94,460.0,861.0,13077.0,16939.9,4454.2,6617.0,18173.0,1227.43,3190.0,282011.0
2019-01-01 16:00:00,7591.0,9145.0,5241.0,587.0,6963.75,53793.0,4384.13,991.2,22934.0,11298.0,59439.0,6594.19,2117.0,4785.0,3452.0,28519.0,1454.96,427.0,860.0,14079.0,17255.9,4519.2,6733.0,18388.0,1322.91,3209.0,296083.23999999993
2019-01-01 17:00:00,7616.0,9269.0,5229.0,600.0,6936.06,54371.0,4360.38,971.9,25566.0,11286.0,62690.0,6686.53,2155.0,4770.0,3774.0,29748.0,1434.24,423.0,845.0,13950.0,17339.4,5087.5,6712.0,18200.0,1385.49,3225.0,304630.5
2019-01-01 18:00:00,7277.0,9007.0,5139.0,595.0,6894.98,53815.0,4137.21,963.4,27069.0,11107.0,63741.0,6655.85,2186.0,4764.0,3769.0,30466.0,1402.8,465.0,827.0,13678.0,17350.24,5733.5,6625.0,17725.0,1386.09,3194.0,305973.07000000007
2019-01-01 19:00:00,7031.0,8898.0,5033.0,589.0,6787.37,51609.0,3944.49,935.2,28154.0,10745.0,62360.0,6479.02,2172.0,4672.0,3624.0,29874.0,1332.14,467.0,805.0,13311.0,16974.09,5951.4,6419.0,17424.0,1367.61,3183.0,300141.31999999995
2019-01-01 20:00:00,6514.0,8749.0,4934.0,561.0,6446.72,49698.0,3671.11,878.3,28489.0,10968.0,60160.0,6147.13,2183.0,4529.0,3467.0,28568.0,1237.33,409.0,748.0,12762.0,16279.04,6032.0,6166.0,17030.0,1308.21,3071.0,291005.84
2019-01-01 21:00:00,6612.0,9050.0,4698.0,521.0,6342.81,48859.0,3454.36,845.4,27617.0,10844.0,60983.0,5912.0,2088.0,4314.0,3324.0,26561.0,1148.95,359.0,688.0,12222.0,15653.89,5893.9,5919.0,16745.0,1226.51,2964.0,284845.82000000007
2019-01-01 22:00:00,6225.0,9099.0,4373.0,465.0,6056.37,46093.0,3208.53,794.1,25606.0,10517.0,61763.0,5324.45,1893.0,4105.0,3127.0,23904.0,1095.24,388.0,637.0,11522.0,14593.1,5630.9,5668.0,16335.0,1139.27,2846.0,272407.96
2019-01-01 23:00:00,5928.0,8629.0,4156.0,405.0,5844.14,44318.0,3028.11,757.1,23173.0,10202.0,59306.0,4856.2,1690.0,3839.0,2994.0,21649.0,1059.63,347.0,599.0,11056.0,13763.44,5091.1,5493.0,16008.0,1081.46,2742.0,258015.17999999996
2019-01-02 00:00:00,5665.0,8226.0,4049.0,368.0,5935.13,42813.0,2946.07,739.1,21327.0,10038.0,56993.0,4786.11,1561.0,3722.0,2814.0,20077.0,1031.46,322.0,582.0,10727.0,13467.76,4632.1,5379.0,15938.0,1023.65,2664.0,247826.37999999998
2019-01-02 01:00:00,5546.0,7890.0,4032.0,351.0,5910.41,42318.0,2889.81,715.4,20132.0,10023.0,55713.0,4581.93,1482.0,3583.0,2600.0,19300.0,1026.03,305.0,578.0,10573.0,13238.46,4322.2,5342.0,15771.0,1022.07,2666.0,241911.31
2019-01-02 02:00:00,5451.0,7774.0,4078.0,344.0,5844.16,41934.0,2921.59,718.4,19656.0,10173.0,53472.0,4462.57,1453.0,3522.0,2454.0,18942.0,1045.38,417.0,590.0,10512.0,13326.79,4116.4,5342.0,15893.0,1000.08,2647.0,238089.37000000002
2019-01-02 03:00:00,5634.0,7808.0,4198.0,355.0,6025.69,43607.0,3006.97,752.9,19543.0,10555.0,53103.0,4533.09,1490.0,3651.0,2382.0,19286.0,1111.9,460.0,635.0,10607.0,13771.86,4014.3,5400.0,16263.0,1011.71,2721.0,241926.41999999998
2019-01-02 04:00:00,6241.0,8238.0,4536.0,376.0,6565.73,46463.0,3209.86,858.0,20421.0,11191.0,55361.0,4841.93,1612.0,3989.0,2370.0,20993.0,1282.16,395.0,736.0,11109.0,14916.88,4000.2,5521.0,16919.0,1064.82,2883.0,256093.58000000002
2019-01-02 05:00:00,7025.0,8981.0,5028.0,423.0,7467.41,52329.0,3743.37,982.6,23200.0,11691.0,59308.0,5335.06,1910.0,4609.0,2396.0,24833.0,1465.08,331.0,868.0,12300.0,18032.33,4102.2,5780.0,18200.0,1135.15,3183.0,284658.20000000007
2019-01-02 06:00:00,7927.0,9703.0,5569.0,492.0,8025.19,57736.0,4305.69,1096.4,27038.0,12037.0,63485.0,5896.93,2131.0,4958.0,2585.0,29443.0,1593.16,305.0,971.0,13753.0,20340.48,4463.8,6046.0,19757.0,1184.47,3340.0,314182.12
2019-01-02 07:00:00,8334.0,10251.0,5829.0,515.0,8361.19,60956.0,4626.48,1134.8,30378.0,12066.0,66769.0,6536.0,2311.0,5151.0,2967.0,33463.0,1651.75,301.0,1012.0,15030.0,21621.74,5004.2,6337.0,20484.0,1286.37,3503.0,335879.53
2019-01-02 08:00:00,8629.0,10492.0,5844.0,536.0,8709.61,62833.0,4738.52,1165.8,33079.0,12136.0,68375.0,6950.0,2407.0,5296.0,3311.0,35891.0,1696.02,,1029.0,15713.0,22396.33,5827.7,6560.0,20593.0,1367.55,3677.0,349252.52999999997
2019-01-02 09:00:00,8747.0,10830.0,5730.0,575.0,8899.34,64259.0,4721.57,1178.2,34660.0,12242.0,69164.0,7263.38,2431.0,5377.0,3557.0,36056.0,1721.64,,1038.0,15788.0,22622.41,6569.3,6610.0,20891.0,1356.58,3668.0,355955.42000000004
2019-01-02 10:00:00,8830.0,11103.0,5627.0,610.0,8979.75,65434.0,4722.6,1188.8,34802.0,12315.0,69929.0,7327.0,2459.0,5490.0,3774.0,36123.0,1716.21,,1026.0,15929.0,23113.88,6826.2,6600.0,20613.0,1367.9,3773.0,359679.34
2019-01-02 11:00:00,8849.0,11197.0,5551.0,623.0,9146.41,65705.0,4621.2,1202.5,34297.0,12327.0,71349.0,7408.9,2437.0,5580.0,3901.0,35866.0,1723.58,,1039.0,15857.0,23221.71,6996.3,6553.0,20743.0,1324.29,3770.0,361288.88999999996
2019-01-02 12:00:00,8809.0,11115.0,5484.0,615.0,9224.63,64849.0,4622.98,1206.2,34144.0,12400.0,70323.0,7047.0,2363.0,5559.0,3968.0,35037.0,1719.91,,1043.0,15854.0,23551.13,6947.5,6457.0,20743.0,1279.43,3750.0,358111.77999999997
2019-01-02 13:00:00,8776.0,11036.0,5489.0,616.0,9090.36,63278.0,4555.68,1220.1,33359.0,12528.0,68572.0,7264.85,2294.0,5559.0,3976.0,35263.0,1736.88,,1056.0,15811.0,23090.38,6783.1,6498.0,21231.0,1273.38,3720.0,354076.73
2019-01-02 14:00:00,8813.0,11028.0,5650.0,614.0,9165.62,63354.0,4517.9,1268.4,32369.0,12822.0,66816.0,7148.23,2270.0,5618.0,3927.0,35690.0,1789.16,,1096.0,15885.0,23103.15,6836.0,6770.0,21664.0,1293.05,3691.0,353198.51
2019-01-02 15:00:00,9048.0,11180.0,5977.0,668.0,9214.27,64290.0,4764.5,1252.2,31812.0,12848.0,66648.0,7294.56,2410.0,5828.0,3923.0,37199.0,1796.53,,1088.0,16286.0,23936.88,6693.7,7314.0,21997.0,1372.92,3840.0,358681.56
2019-01-02 16:00:00,9273.0,11817.0,6178.0,697.0,9182.49,68262.0,5226.79,1225.0,32087.0,12801.0,69886.0,7713.0,2592.0,5855.0,4083.0,40181.0,1763.16,,1070.0,17158.0,23854.54,6715.9,7420.0,22082.0,1532.14,3857.0,372512.02
2019-01-02 17:00:00,9130.0,11840.0,6114.0,693.0,9014.41,68159.0,5081.76,1178.3,34133.0,12943.0,73776.0,7773.4,2582.0,5786.0,4485.0,40260.0,1722.49,,1038.0,16290.0,23549.88,7091.8,7384.0,21681.0,1555.02,3809.0,377070.06
2019-01-02 18:00:00,8664.0,11524.0,5891.0,668.0,8931.97,66061.0,4744.07,1149.8,34783.0,12660.0,74391.0,7677.0,2584.0,5696.0,4499.0,39631.0,1664.77,,1003.0,15698.0,23452.86,7626.7,7252.0,21036.0,1571.65,3759.0,372618.82
2019-01-02 19:00:00,8171.0,10913.0,5657.0,652.0,8626.27,62543.0,4410.61,1096.7,35182.0,12255.0,71105.0,7398.37,2524.0,5516.0,4284.0,37192.0,1568.5,,953.0,14985.0,22839.28,7838.8,6936.0,20637.0,1545.66,3690.0,358519.19
2019-01-02 20:00:00,7674.0,10422.0,5480.0,610.0,8189.57,59581.0,4120.74,1032.3,34839.0,12422.0,68056.0,6966.0,2488.0,5351.0,4036.0,34291.0,1437.8,,874.0,14206.0,21573.34,7850.3,6530.0,19882.0,1462.19,3524.0,342898.24
2019-01-02 21:00:00,7546.0,10583.0,5134.0,559.0,7811.93,57599.0,3811.0,975.2,32692.0,12215.0,68727.0,6516.0,2327.0,5133.0,3810.0,30917.0,1314.8,,802.0,13329.0,20043.41,7518.9,6141.0,18954.0,1364.27,3378.0,329201.51
2019-01-02 22:00:00,7028.0,10603.0,4728.0,490.0,7371.44,53280.0,3527.71,921.8,29692.0,11801.0,69839.0,5824.7,2107.0,4922.0,3501.0,27492.0,1226.3,,732.0,12557.0,18665.95,7032.6,5854.0,18177.0,1267.42,3212.0,311852.92
2019-01-02 23:00:00,6704.0,10019.0,4449.0,423.0,7063.72,49918.0,3361.87,883.6,27054.0,11614.0,67684.0,5309.8,1859.0,4599.0,3307.0,24612.0,1187.94,,690.0,11983.0,17615.81,6285.7,5650.0,17488.0,1177.72,3114.0,294053.16
2019-01-03 00:00:00,6441.0,9544.0,4317.0,386.0,7130.58,48638.0,3234.73,864.4,24667.0,11514.0,65391.0,5227.71,1699.0,4400.0,3070.0,22665.0,1169.52,,675.0,11574.0,16929.89,5594.7,5550.0,17093.0,1128.89,3005.0,281909.42
2019-01-03 01:00:00,6315.0,9256.0,4285.0,369.0,7049.73,48082.0,3198.97,856.6,23415.0,11440.0,64179.0,5037.36,1613.0,4192.0,2833.0,21644.0,1152.08,,662.0,11284.0,16703.08,5155.3,5534.0,16823.0,1136.8,2984.0,275199.92
2019-01-03 02:00:00,6187.0,9000.0,4294.0,364.0,6944.61,47861.0,3238.15,860.1,22791.0,11564.0,61822.0,4898.52,1572.0,4117.0,2677.0,21330.0,1161.1,,673.0,11176.0,16695.68,4881.0,5588.0,16870.0,1123.42,2998.0,270686.58
2019-01-03 03:00:00,6275.0,9073.0,4430.0,377.0,7090.14,48411.0,3313.59,895.0,22690.0,11876.0,61255.0,4918.0,1605.0,4221.0,2591.0,21693.0,1229.17,,721.0,11245.0,17049.65,4770.0,5757.0,16991.0,1146.65,3044.0,272667.2
2019-01-03 04:00:00,6826.0,9425.0,4874.0,415.0,7593.1,50986.0,3526.59,991.9,23298.0,12611.0,63822.0,5257.0,1716.0,4560.0,2579.0,23063.0,1440.17,,822.0,11689.0,17854.03,4751.4,6197.0,17636.0,1291.19,3184.0,286408.38
2019-01-03 05:00:00,7534.0,10244.0,5384.0,480.0,8546.99,55857.0,4088.35,1112.0,25663.0,13060.0,68352.0,6088.54,2039.0,5287.0,2610.0,27031.0,1623.67,,946.0,12828.0,20454.78,4853.5,6847.0,19058.0,1580.16,3459.0,315026.99
2019-01-03 06:00:00,8417.0,10808.0,5842.0,538.0,9062.79,60948.0,4742.17,1227.1,29285.0,13236.0,72742.0,6681.0,2272.0,5608.0,2802.0,31670.0,1750.76,,1055.0,14331.0,22257.25,5201.4,7405.0,20612.0,1786.3,3617.0,343896.77
2019-01-03 07:00:00,8733.0,11521.0,6062.0,544.0,9221.6,64162.0,4976.11,1256.6,32639.0,13191.0,75911.0,7826.76,2441.0,5749.0,3174.0,35959.0,1784.25,,1093.0,15617.0,23031.48,5977.2,7813.0,21410.0,1827.12,3769.0,365689.12
2019-01-03 08:00:00,9053.0,11761.0,6026.0,525.0,9459.78,65966.0,4959.18,1273.5,35114.0,13305.0,76845.0,8289.49,2544.0,5770.0,3500.0,38376.0,1791.72,,1105.0,16120.0,23602.59,6821.3,7988.0,21439.0,1793.72,3877.0,377305.27999999997
2019-01-03 09:00:00,9201.0,11934.0,5985.0,535.0,9566.15,66379.0,4972.28,1271.8,36149.0,13329.0,76941.0,8639.0,2548.0,5734.0,3738.0,38688.0,1781.75,,1097.0,16224.0,23522.63,7331.5,8033.0,21382.0,1783.31,3855.0,380620.42
2019-01-03 10:00:00,9312.0,12083.0,5895.0,529.0,9527.95,67625.0,4959.26,1265.9,36127.0,13250.0,76824.0,8759.93,2563.0,5760.0,3894.0,38210.0,1768.1,,1071.0,16145.0,23812.81,7418.2,8010.0,21190.0,1776.39,3957.0,381733.54000000004
2019-01-03 11:00:00,9240.0,12010.0,5885.0,544.0,9688.05,67794.0,4878.72,1284.3,35555.0,13092.0,76666.0,8680.95,2523.0,5810.0,3987.0,37043.0,1777.92,,1094.0,15843.0,23823.2,7490.5,8011.0,21162.0,1794.81,3946.0,379623.45
2019-01-03 12:00:00,9180.0,11924.0,5853.0,552.0,9706.12,66551.0,4888.67,1262.6,35195.0,13136.0,74618.0,8249.68,2486.0,5793.0,4037.0,36485.0,1771.92,,1091.0,15787.0,24025.08,7290.4,7893.0,21021.0,1761.86,3937.0,374495.32999999996
2019-01-03 13:00:00,9057.0,11782.0,5890.0,583.0,9536.16,65506.0,4812.18,1280.3,34219.0,13315.0,72433.0,8275.86,2424.0,5850.0,4060.0,37007.0,1778.02,,1093.0,15847.0,23817.16,7112.8,7867.0,20980.0,1768.88,3903.0,370197.36
2019-01-03 14:00:00,9044.0,11795.0,6004.0,598.0,9618.63,64853.0,4778.53,1328.3,33337.0,13611.0,70453.0,8167.12,2391.0,5953.0,4015.0,37412.0,1817.75,,1140.0,15958.0,23774.26,7210.6,8008.0,21153.0,1761.83,3846.0,368028.02
2019-01-03 15:00:00,9234.0,11852.0,6227.0,670.0,9655.32,65985.0,5046.46,1333.7,33059.0,13641.0,70357.0,8129.0,2535.0,6121.0,4020.0,38950.0,1831.48,,1137.0,16306.0,24712.4,7108.0,8481.0,22013.0,1830.64,4015.0,374250.0
2019-01-03 16:00:00,9530.0,12374.0,6407.0,713.0,9626.17,69210.0,5465.68,1312.8,33467.0,13644.0,74180.0,8584.0,2716.0,6158.0,4178.0,41930.0,1799.07,,1112.0,17139.0,24753.7,7122.8,8517.0,21969.0,1906.91,3997.0,387812.13
2019-01-03 17:00:00,9362.0,12353.0,6327.0,711.0,9404.76,69159.0,5218.3,1279.9,35214.0,13664.0,78349.0,8593.0,2714.0,6071.0,4550.0,42047.0,1756.33,,1062.0,16371.0,24377.75,7482.9,8420.0,21545.0,1916.98,3971.0,391919.92
2019-01-03 18:00:00,8806.0,11956.0,6129.0,685.0,9377.28,67078.0,4866.31,1256.0,35831.0,13428.0,78676.0,8489.0,2731.0,5966.0,4539.0,41387.0,1705.57,,1044.0,15837.0,24183.85,8040.5,8244.0,20712.0,1899.76,3909.0,386776.27
2019-01-03 19:00:00,8332.0,11410.0,5911.0,650.0,9058.08,63478.0,4535.72,1203.0,36111.0,12956.0,75424.0,8024.0,2660.0,5781.0,4337.0,38781.0,1614.06,,994.0,15202.0,23460.56,8243.1,7894.0,20238.0,1836.98,3847.0,371981.5
2019-01-03 20:00:00,7828.0,10868.0,5748.0,603.0,8565.91,60663.0,4228.0,1134.1,35699.0,12992.0,72057.0,7242.72,2608.0,5592.0,4084.0,35800.0,1465.87,,901.0,14344.0,22036.93,8145.2,7386.0,19248.0,1687.66,3655.0,354582.38999999996
2019-01-03 21:00:00,7747.0,11002.0,5385.0,549.0,8142.9,58350.0,3918.07,1055.7,33426.0,12698.0,72536.0,6860.06,2450.0,5363.0,3850.0,32179.0,1345.71,,813.0,13465.0,20651.43,7802.6,6953.0,18377.0,1585.8,3486.0,339991.26999999996
2019-01-03 22:00:00,7292.0,10953.0,4975.0,482.0,7696.75,55087.0,3583.5,988.3,30461.0,12100.0,73389.0,6160.05,2181.0,5122.0,3546.0,28761.0,1248.68,,751.0,12690.0,19331.36,7323.7,6647.0,17267.0,1470.72,3352.0,322859.05999999994
2019-01-03 23:00:00,6915.0,10408.0,4690.0,412.0,7404.83,51718.0,3384.36,946.9,27696.0,11744.0,71259.0,5655.97,1936.0,4807.0,3359.0,25904.0,1195.06,,710.0,12089.0,18225.76,6524.6,6432.0,16533.0,1360.3,3233.0,304542.77999999997
2019-01-04 00:00:00,6659.0,9964.0,4560.0,374.0,7462.92,49157.0,3275.4,915.1,25374.0,11550.0,69124.0,5599.61,1775.0,4624.0,3119.0,24130.0,1168.03,,683.0,11658.0,17580.54,5774.1,6325.78,16361.0,1314.21,3102.0,291629.69
2019-01-04 01:00:00,6518.0,9610.0,4530.0,356.0,7365.4,48594.0,3181.18,900.6,24136.0,11415.0,67950.0,5416.81,1694.0,4428.0,2876.0,23199.0,1162.94,,672.0,11374.0,17270.96,5360.7,6268.0,16183.0,1297.48,3108.0,284867.06999999995
2019-01-04 02:00:00,6366.0,9412.0,4585.0,352.0,7267.58,48643.0,3237.53,901.9,23507.0,11517.0,65782.0,5302.49,1666.0,4334.0,2721.0,22672.0,1177.23,,679.0,11291.0,17281.69,5103.3,6351.0,16060.0,1300.61,3081.0,280591.32999999996
2019-01-04 03:00:00,6499.0,9450.0,4751.0,365.0,7417.9,49409.0,3303.43,926.9,23378.0,11855.0,65032.0,5381.59,1691.0,4432.0,2644.0,22867.0,1241.68,,717.0,11372.0,17561.24,4968.4,6514.0,15960.0,1345.77,3160.0,282242.91000000003
2019-01-04 04:00:00,6982.0,9747.0,5172.0,401.0,7914.45,51452.0,3580.0,1031.1,23915.0,12398.0,67478.0,5771.26,1805.0,4756.0,2626.0,24407.0,1459.33,,821.0,11828.0,18380.73,4929.9,6889.0,16345.0,1474.41,3299.0,294862.18
2019-01-04 05:00:00,7740.0,10483.0,5672.0,471.0,8889.04,56643.0,4094.16,1156.6,26241.0,12645.0,71628.0,6411.46,2102.0,5457.0,2646.0,27827.0,1666.19,,955.0,12909.0,20881.39,5015.9,7452.0,18227.0,1728.52,3607.0,322548.26
2019-01-04 06:00:00,8599.0,11123.0,6116.0,543.0,9352.53,62401.0,4757.49,1284.6,29877.0,12805.0,76300.0,7152.23,2334.0,5785.0,2835.0,32705.0,1814.12,,1083.0,14353.0,22942.86,5384.7,7941.16,19538.0,1909.14,3768.0,352703.83
2019-01-04 07:00:00,8985.0,11777.0,6323.0,585.0,9490.05,65584.0,4992.16,1318.0,33002.0,12708.0,79410.0,7850.0,2501.0,5888.0,3210.0,37396.0,1858.22,,1130.0,15617.0,23551.04,6143.1,8259.0,20360.0,1932.04,3882.0,373751.61
2019-01-04 08:00:00,9262.0,11955.0,6291.0,614.0,9729.44,67404.0,5001.07,1335.2,35607.0,12661.0,80549.0,8331.0,2595.0,5937.0,3539.0,40207.0,1860.06,,1147.0,16309.0,23938.25,6982.8,8356.0,20333.0,1915.62,3972.0,385831.44
2019-01-04 09:00:00,9352.0,12099.0,6227.0,624.0,9737.55,68173.0,5067.72,1342.6,36759.0,12597.0,80666.0,8486.79,2594.0,5945.0,3781.0,40799.0,1846.35,606.0,1137.0,16619.0,23988.9,7494.5,8281.0,20430.0,1843.62,3913.0,390410.03
2019-01-04 10:00:00,9384.0,12295.0,6092.0,612.0,9701.32,68997.0,4994.79,1328.1,36615.0,12535.0,80445.0,8576.08,2622.0,5976.0,3939.0,41002.0,1826.71,597.0,1113.0,16736.0,24293.0,7589.6,8243.0,20074.0,1862.78,4054.0,391503.38
2019-01-04 11:00:00,9252.0,12183.0,6056.0,605.0,9821.96,69469.0,4815.94,1341.9,35860.0,12372.0,79807.0,8494.06,2589.0,5971.0,4029.0,39262.0,1830.8,632.0,1130.0,16713.0,24306.13,7634.3,8209.0,19738.0,1817.5,4004.0,387943.58999999997
2019-01-04 12:00:00,9081.0,12202.0,5973.0,622.0,9899.45,68587.0,4757.81,1321.4,35412.0,12355.0,77464.0,8248.95,2523.0,5891.0,4089.0,37802.0,1812.26,640.0,1125.0,16686.0,24493.2,7425.1,8083.0,19525.0,1808.72,4005.0,381831.89
2019-01-04 13:00:00,9012.0,12055.0,5964.0,630.0,9679.5,67122.0,4620.06,1320.3,34107.0,12431.0,75130.0,8512.09,2455.0,5897.0,4097.0,38003.0,1805.04,617.0,1120.0,16516.0,24193.18,7264.0,8061.0,19143.0,1779.93,3947.0,375481.1
2019-01-04 14:00:00,8970.0,12002.0,6049.0,639.0,9738.89,66818.0,4595.98,1345.5,33133.0,12685.0,72940.0,8470.0,2433.0,5968.0,4022.0,38286.0,1850.61,,1167.0,16472.0,24108.89,7351.6,8186.0,19273.0,1787.7,3932.0,372224.17
2019-01-04 15:00:00,9227.0,12086.0,6319.0,685.0,9777.1,68104.0,4854.46,1330.4,32681.0,12673.0,72506.0,8418.0,2563.0,6169.0,4017.0,39711.0,1885.54,,1153.0,16732.0,24945.56,7263.1,8679.0,19705.0,1862.5,4105.0,377451.66000000003
2019-01-04 16:00:00,9558.0,12554.0,6520.0,712.0,9690.96,69801.0,5157.23,1301.9,32936.0,12662.0,75834.0,8906.41,2761.0,6213.0,4156.0,42706.0,1852.25,,1139.0,17150.0,24796.01,7166.7,8739.0,19795.0,1906.46,4068.0,388081.92
2019-01-04 17:00:00,9377.0,12438.0,6443.0,702.0,9358.34,69105.0,4976.29,1249.2,34897.0,12645.0,79502.0,8811.28,2746.0,6091.0,4472.0,42762.0,1798.41,,1079.0,16332.0,24293.26,7403.0,8598.0,19377.0,1923.6,4013.0,390392.38
2019-01-04 18:00:00,8808.0,11858.0,6212.0,672.0,9260.98,66614.0,4576.85,1206.0,35606.0,12378.0,79325.0,8629.0,2738.0,5968.0,4477.0,41984.0,1716.68,,1043.0,15701.0,24077.94,7911.3,8382.0,18699.0,1891.16,3961.0,383695.91
2019-01-04 19:00:00,8330.0,11209.0,5972.0,636.0,8922.71,62098.0,4248.92,1153.6,35650.0,11974.0,75996.0,7914.26,2656.0,5810.0,4265.0,39367.0,1627.27,,987.0,14975.0,23419.66,8077.8,8020.0,18142.0,1781.69,3882.0,367114.91
2019-01-04 20:00:00,7780.0,10624.0,5828.0,594.0,8388.26,59305.0,3935.45,1074.7,35117.0,12080.0,73235.0,7439.0,2613.0,5655.0,4034.0,36253.0,1465.74,,903.0,14116.0,22161.38,7987.5,7491.0,17425.0,1663.73,3657.0,350825.75999999995
2019-01-04 21:00:00,7702.0,10734.0,5539.0,546.0,7932.15,57794.0,3708.47,1011.7,33216.0,11824.0,73455.0,7049.0,2449.0,5480.0,3796.0,32825.0,1344.03,,828.0,13310.0,20719.33,7670.1,7071.0,16534.0,1571.95,3478.0,337587.73000000004
2019-01-04 22:00:00,7198.0,10722.0,5155.0,485.0,7469.0,53664.0,3471.47,948.7,30783.0,11371.0,74478.0,6375.3,2218.0,5249.0,3499.0,29631.0,1272.21,,766.0,12701.0,19567.51,7230.2,6747.0,15976.0,1485.39,3354.0,321816.78
2019-01-04 23:00:00,6910.0,10194.0,4897.0,423.0,6989.99,50780.0,3277.32,908.1,28478.0,11048.0,71564.0,5830.31,1986.0,4988.0,3357.0,26055.0,1220.22,,721.0,12123.0,18486.45,6596.0,6479.0,15592.0,1394.15,3223.0,303520.54000000004
